id,original_language,original_title,overview,popularity,release_date,title,vote_average,vote_count,poster_url,backdrop_url,release_year,release_month,popularity_level,rating_level,genres,genres_str
1172674,en,The Rat Catcher,"In an English village, a reporter and a mechanic listen to a ratcatcher explain his clever plan to outwit his prey.",2.656599998474121,2023-09-28,The Rat Catcher,6.5970001220703125,466,https://image.tmdb.org/t/p/w342/29WJ7dOHt48AtXK1J1rONEEvIMN.jpg,https://image.tmdb.org/t/p/w780/aQuzqump4Zjh2bCoymZ2POLlNYt.jpg,2023,9,medium,average,['Comedy'],Comedy
2978,en,Ghostbusters II,The discovery of a massive river of ectoplasm and a resurgence of spectral activity allows the staff of Ghostbusters to revive the business.,5.668700218200684,1989-06-16,Ghostbusters II,6.599999904632568,4669,https://image.tmdb.org/t/p/w342/yObYPMA58DnTMvJooFW7GG6jWAt.jpg,https://image.tmdb.org/t/p/w780/tgHO1DdnaS0xHcRxBHxE4kOQeIm.jpg,1989,6,very high,average,"['Comedy', 'Fantasy']","Comedy, Fantasy"
622855,en,Jingle Jangle: A Christmas Journey,"An imaginary world comes to life in a holiday tale of an eccentric toymaker, his adventurous granddaughter, and a magical invention that has the power to change their lives forever.",1.416200041770935,2020-11-06,Jingle Jangle: A Christmas Journey,6.5960001945495605,545,https://image.tmdb.org/t/p/w342/5RbyHIVydD3Krmec1LlUV7rRjet.jpg,https://image.tmdb.org/t/p/w780/6C7ZGYeR8QpT3X6C2RFEu6yiSKK.jpg,2020,11,low,average,"['Family', 'Fantasy', 'Music']","Family, Fantasy, Music"
68817,en,Footloose,"Ren MacCormack is transplanted from Boston to the small southern town of Bomont where loud music and dancing are prohibited. Not one to bow to the status quo, Ren challenges the ban, revitalizing the town and falling in love with the minister’s troubled daughter Ariel in the process.",4.3379998207092285,2011-10-06,Footloose,6.599999904632568,1688,https://image.tmdb.org/t/p/w342/cDUW5RWmyHcTxu7eg9eMqhBQy2J.jpg,https://image.tmdb.org/t/p/w780/fW1GatD12zbltefRvKR6b4iouQp.jpg,2011,10,high,average,"['Drama', 'Music', 'Romance']","Drama, Music, Romance"
8649,en,Bringing Out the Dead,"Once called ""Father Frank"" for his efforts to rescue lives, Frank Pierce sees the ghosts of those he failed to save around every turn. He has tried everything he can to get fired, calling in sick, delaying taking calls where he might have to face one more victim he couldn't help, yet cannot quit the job on his own.",9.03339958190918,1999-10-22,Bringing Out the Dead,6.5960001945495605,1151,https://image.tmdb.org/t/p/w342/gE2Q8mL0m0EA6HakRyc92uzSPJn.jpg,https://image.tmdb.org/t/p/w780/A1V1suhllQJ1CTrKpCulcM7mjyj.jpg,1999,10,very high,average,['Drama'],Drama
10264,en,Hamlet,"Hamlet, Prince of Denmark, finds out that his uncle Claudius killed his father to obtain the throne, and plans revenge.",3.8099000453948975,1990-12-19,Hamlet,6.59499979019165,422,https://image.tmdb.org/t/p/w342/cB5HbaiFoQLLmGeN2eeJjBGrp8U.jpg,https://image.tmdb.org/t/p/w780/mJvvEgkus4COSwzyS2tRwjvHrlY.jpg,1990,12,high,average,"['Drama', 'History']","Drama, History"
8005,en,Robin Hood: Men in Tights,"Robin Hood comes home after fighting in the Crusades to learn that the noble King Richard is in exile and that the despotic King John now rules England, with the help of the Sheriff of Rottingham. Robin Hood assembles a band of fellow patriots to do battle with King John and the Sheriff.",5.0432000160217285,1993-07-28,Robin Hood: Men in Tights,6.59499979019165,2178,https://image.tmdb.org/t/p/w342/woexOLEkUlYsPLLuZRK6LjZaF38.jpg,https://image.tmdb.org/t/p/w780/oBH78CYbbznynvRRLRy6XyGXky4.jpg,1993,7,high,average,['Comedy'],Comedy
3525,en,Working Girl,"When a secretary's idea is stolen by her boss, she seizes an opportunity to steal it back by pretending she has her boss' job.",9.24489974975586,1988-12-20,Working Girl,6.59499979019165,1019,https://image.tmdb.org/t/p/w342/q2jfFzZvAzjTaArQR0tjilIZ5aJ.jpg,https://image.tmdb.org/t/p/w780/lRWIiRSOMH7qQT6UGcmx8Uykix3.jpg,1988,12,very high,average,"['Comedy', 'Romance', 'Drama']","Comedy, Romance, Drama"
2779,en,The Curse of the Jade Scorpion,"CW Briggs is a veteran insurance investigator, with many successes. Betty Ann Fitzgerald is a new employee in the company he works for, with the task of reorganizing the office. They don't like each other - or at least that's what they think. During a night out with the rest of the office employees, they go to watch Voltan, a magician who secretly hypnotizes both of them.",8.812199592590332,2001-08-10,The Curse of the Jade Scorpion,6.59499979019165,807,https://image.tmdb.org/t/p/w342/mfvWefUp09oaLLxb8KhsvUYi7mX.jpg,https://image.tmdb.org/t/p/w780/vq4vYFV0TWCCovAFLcdZLCo4Qud.jpg,2001,8,very high,average,"['Comedy', 'Crime', 'Romance']","Comedy, Crime, Romance"
706503,fr,Balle perdue,"A small time delinquent, turned police mechanic for a go fast task force, is forced to defend his innocence when his mentor is killed by dirty cops.",1.882599949836731,2020-06-19,Lost Bullet,6.599999904632568,893,https://image.tmdb.org/t/p/w342/qnlChF8U4diiykXQYs1miigGy7t.jpg,https://image.tmdb.org/t/p/w780/t4mzypFVjY6toyBXAmfrIaWcUXa.jpg,2020,6,low,average,"['Action', 'Thriller', 'Crime']","Action, Thriller, Crime"
454467,en,Noelle,"Kris Kringle's daughter, Noelle, sets off on a mission to find and bring back her brother, after he gets cold feet when it's his turn to take over as Santa.",2.1721999645233154,2019-11-12,Noelle,6.599999904632568,706,https://image.tmdb.org/t/p/w342/ljxeeVQJra8O4slFsmmnf5NgFx4.jpg,https://image.tmdb.org/t/p/w780/9kUagP3B5Z0wnTeljdJbrmHCBke.jpg,2019,11,low,average,"['Family', 'Comedy', 'Fantasy']","Family, Comedy, Fantasy"
136795,en,The Heat,"Uptight and straight-laced, FBI Special Agent Sarah Ashburn is a methodical investigator with a reputation for excellence--and hyper-arrogance. Shannon Mullins, one of Boston P.D.'s ""finest,"" is foul-mouthed and has a very short fuse, and uses her gut instinct and street smarts to catch the most elusive criminals. Neither has ever had a partner, or a friend for that matter. When these two wildly incompatible law officers join forces to bring down a ruthless drug lord, they become the last thing anyone expected: buddies.",12.083399772644043,2013-06-27,The Heat,6.593999862670898,4068,https://image.tmdb.org/t/p/w342/yERBa1y5zNUOTRKQPiDCPIc2fuv.jpg,https://image.tmdb.org/t/p/w780/c0V8KAiuoWLXf7TfvwHK4yhIfb9.jpg,2013,6,very high,average,"['Action', 'Comedy', 'Crime']","Action, Comedy, Crime"
50837,en,Martha Marcy May Marlene,"After several years of living with a cult, Martha finally escapes and calls her estranged sister, Lucy, for help. Martha finds herself at the quiet Connecticut home Lucy shares with her new husband, Ted, but the memories of what she experienced in the cult make peace hard to find. As flashbacks continue to torment her, Martha fails to shake a terrible sense of dread, especially in regard to the cult's manipulative leader.",2.1928999423980713,2011-10-21,Martha Marcy May Marlene,6.593999862670898,782,https://image.tmdb.org/t/p/w342/oDPZ6lch424c1BVZ7jP5tSwrJ6X.jpg,https://image.tmdb.org/t/p/w780/AfkQiLzfuutRakBDQKImBrdqsEm.jpg,2011,10,low,average,"['Drama', 'Thriller']","Drama, Thriller"
9944,en,The Pelican Brief,"A law student's theory about the recent deaths of two Supreme Court justices embroils her in a far-reaching web of murder, corruption, and greed.",3.1489999294281006,1993-09-17,The Pelican Brief,6.593999862670898,1691,https://image.tmdb.org/t/p/w342/1V9B0fk3dh2Af2yUI5mAEETJNNT.jpg,https://image.tmdb.org/t/p/w780/dMFVSGbgtVTedpewA4PHykQuEEK.jpg,1993,9,medium,average,"['Thriller', 'Crime', 'Drama']","Thriller, Crime, Drama"
8066,en,Stay,"Psychiatrist Sam Foster has a new patient, Henry Letham, who claims to be suicidal. In trying to diagnose him, Sam visits Henry's prior therapist and also finds Henry's mother -- even though Henry has said that he murdered both of his parents. As reality starts to contradict fact, Sam spirals into an unstable mental state. Then he finds a clue as to how and when Henry may try to kill himself, and races to try to stop him.",4.132999897003174,2005-09-24,Stay,6.593999862670898,1434,https://image.tmdb.org/t/p/w342/nrLZVP8jG0KBcabahRPp6UP7Oy2.jpg,https://image.tmdb.org/t/p/w780/eUNQJ0XKHoGDDQzj1Y4WhE5zAFJ.jpg,2005,9,high,average,"['Mystery', 'Thriller', 'Drama']","Mystery, Thriller, Drama"
1593,en,Night at the Museum,"Chaos reigns at the natural history museum when night watchman Larry Daley accidentally stirs up an ancient curse, awakening Attila the Hun, an army of gladiators, a Tyrannosaurus rex and other exhibits.",7.3968000411987305,2006-12-20,Night at the Museum,6.599999904632568,10626,https://image.tmdb.org/t/p/w342/pDsAAYf6Zn0yiAGJ6lYGs6hoZ4E.jpg,https://image.tmdb.org/t/p/w780/1ZVlzOBYCggLzvVYHK7Im6LohjC.jpg,2006,12,very high,average,"['Action', 'Adventure', 'Comedy', 'Family', 'Fantasy']","Action, Adventure, Comedy, Family, Fantasy"
12185,en,Heaven Can Wait,"Joe Pendleton is a quarterback preparing to lead his team to the superbowl when he is almost killed in an accident. An overanxious angel plucks him to heaven only to discover that he wasn't ready to die, and that his body has been cremated. A new body must be found, and that of a recently-murdered millionaire is chosen. His wife and accountant—the murderers—are confused by this development, as he buys the L.A. Rams in order to once again quarterback them into the Superbowl.",1.2580000162124634,1978-06-28,Heaven Can Wait,6.5929999351501465,424,https://image.tmdb.org/t/p/w342/h1yOiO9cow6gwmGxSAWvPdY4lhJ.jpg,https://image.tmdb.org/t/p/w780/yucBYHGAMaTu2HsxM2k9JWRxSlj.jpg,1978,6,low,average,"['Fantasy', 'Comedy', 'Romance']","Fantasy, Comedy, Romance"
10875,en,The Fabulous Baker Boys,"The lives of two struggling musicians, who happen to be brothers, inevitably change when they team up with a beautiful, up-and-coming singer.",1.7173999547958374,1989-10-13,The Fabulous Baker Boys,6.5929999351501465,350,https://image.tmdb.org/t/p/w342/1nS8AxnoYE2Y1ANMpVKZnm8iLxP.jpg,https://image.tmdb.org/t/p/w780/iUpEDBcoYzND2MhIWr10C93ikFV.jpg,1989,10,low,average,"['Comedy', 'Drama', 'Music', 'Romance']","Comedy, Drama, Music, Romance"
7450,en,Titan A.E.,"A young man finds out that he holds the key to restoring hope and ensuring survival for the human race, while an alien species called the Drej are bent on mankind's destruction.",2.4811999797821045,2000-06-16,Titan A.E.,6.5929999351501465,1134,https://image.tmdb.org/t/p/w342/el2iHk3LTJWfEnwrvcRkvWY501G.jpg,https://image.tmdb.org/t/p/w780/wfebvjrep7sV80fwyEdpaGwrsO8.jpg,2000,6,medium,average,"['Animation', 'Science Fiction', 'Adventure', 'Family', 'Action']","Animation, Science Fiction, Adventure, Family, Action"
6972,en,Australia,"Set in northern Australia before World War II, an English aristocrat who inherits a sprawling ranch reluctantly pacts with a stock-man in order to protect her new property from a takeover plot. As the pair drive 2,000 head of cattle over unforgiving landscape, they experience the bombing of Darwin by Japanese forces firsthand.",2.5873000621795654,2008-11-18,Australia,6.5929999351501465,2374,https://image.tmdb.org/t/p/w342/tFQpccGMTWe24eWxK5U9rb7tK3M.jpg,https://image.tmdb.org/t/p/w780/kPmdc2OhVONoxdGXA8oJ6dqC3HL.jpg,2008,11,medium,average,"['Adventure', 'Romance', 'Drama']","Adventure, Romance, Drama"
512,en,Scoop,"An American journalism student in London scoops a big story, and begins an affair with an aristocrat as the incident unfurls.",2.3540000915527344,2006-07-27,Scoop,6.5929999351501465,1686,https://image.tmdb.org/t/p/w342/1nF290EoEn2rs4W9VVercKa4S5o.jpg,https://image.tmdb.org/t/p/w780/8qPG3AjLtletf1K4g8iGhKwHQSc.jpg,2006,7,medium,average,"['Comedy', 'Mystery']","Comedy, Mystery"
581726,en,Infinite,"Evan McCauley has skills he never learned and memories of places he has never visited. Self-medicated and on the brink of a mental breakdown, a secret group that call themselves “Infinites” come to his rescue, revealing that his memories are real.",13.885700225830078,2021-09-09,Infinite,6.599999904632568,2019,https://image.tmdb.org/t/p/w342/niw2AKHz6XmwiRMLWaoyAOAti0G.jpg,https://image.tmdb.org/t/p/w780/wjQXZTlFM3PVEUmKf1sUajjygqT.jpg,2021,9,very high,average,"['Science Fiction', 'Action', 'Adventure']","Science Fiction, Action, Adventure"
468362,en,The Angel,"True story of Ashraf Marwan, who was President Nasser's son-in-law and special adviser and confidant to his successor Anwar Sadat - while simultaneously Israeli Intelligence's most precious asset of the 20th century. Based on NYT bestselling book 'The Angel: The Egyptian Spy Who Saved Israel' by Uri Bar-Joseph.",3.697000026702881,2018-05-15,The Angel,6.599999904632568,316,https://image.tmdb.org/t/p/w342/d5vBixJD1coOvHvr8N2pbyffxFU.jpg,https://image.tmdb.org/t/p/w780/hrPM6KM36D0NhcEGL9t76tHG2XP.jpg,2018,5,high,average,"['Action', 'Drama', 'History', 'Thriller', 'War']","Action, Drama, History, Thriller, War"
988078,es,A través del mar,"After a year of long-distance, Raquel and Ares reunite on a steamy beach trip. Faced with fresh flirtations and insecurities, will their love prevail?",5.607699871063232,2023-06-23,Through My Window: Across the Sea,6.599999904632568,928,https://image.tmdb.org/t/p/w342/3kULr3y7ZhdY3oCHKwwNT2hqys0.jpg,https://image.tmdb.org/t/p/w780/zFsB4MB4BwVYE5tqXe9sYdCH3Vr.jpg,2023,6,high,average,"['Romance', 'Drama', 'Comedy']","Romance, Drama, Comedy"
19405,en,Recess: School's Out,"The school year is finally ending, and T.J. Detweiler is looking forward to summer. But boredom quickly sets in when his friends leave for camp — until T.J. uncovers an evil plot to do away with summer vacation! A crazy former principal, Dr. Benedict, is planning to use a laser beam to alter the weather and create permanent winter. Faced with the dire threat of year-round school, T.J. rounds up the RECESS gang and bands together with some unexpected allies — Miss Finster and Principal Prickly — in a nonstop adventure to save everyone's summer break. As the kids discover the heroes inside themselves, a platoon of wacky characters, far-out music, and sci-fi surprises turn this madcap mission into a major victory for fun!",2.2446999549865723,2001-02-16,Recess: School's Out,6.591000080108643,357,https://image.tmdb.org/t/p/w342/qsUCoeTwCNIrvDrUiWlTCgyRFZy.jpg,https://image.tmdb.org/t/p/w780/v69OaHOYjdihRz0o0nVUylUyraa.jpg,2001,2,medium,average,"['Family', 'Animation', 'Comedy']","Family, Animation, Comedy"
14029,it,Dèmoni,"A group of people are trapped in a West Berlin movie theater infested with ravenous demons who proceed to kill and possess the humans one-by-one, thereby multiplying their numbers.",4.522200107574463,1985-10-04,Demons,6.599999904632568,607,https://image.tmdb.org/t/p/w342/ym0mtcSt6i45NIcAoSBQhop0wSP.jpg,https://image.tmdb.org/t/p/w780/4anqXDsl5iZ26qeTRX3yZWylMgY.jpg,1985,10,high,average,['Horror'],Horror
13090,en,Sunshine Cleaning,A single mother and her slacker sister find an unexpected way to turn their lives around in this off-beat dramatic comedy. In order to raise the tuition to send her young son to private school the mom starts an unusual business – a biohazard removal/crime scene clean-up service.,2.6275999546051025,2008-01-18,Sunshine Cleaning,6.591000080108643,808,https://image.tmdb.org/t/p/w342/xwtJyfme086wcz9MXpP0i5Hrgxy.jpg,https://image.tmdb.org/t/p/w780/3Ke0f7c6InUpoUn2Pi12ayX9EIU.jpg,2008,1,medium,average,"['Comedy', 'Drama']","Comedy, Drama"
11899,en,The Muppets Take Manhattan,"When the Muppets graduate from Danhurst College, they take their song-filled senior revue to New York City, only to learn that it isn't easy to find a producer who's willing to back a show starring a frog and a pig. Of course, Kermit the Frog and Miss Piggy won't take no for an answer, launching a search for someone to take them to Broadway.",1.5949000120162964,1984-06-27,The Muppets Take Manhattan,6.591000080108643,402,https://image.tmdb.org/t/p/w342/lxOQEr3wOrDEy0VINfSoEZlIYEO.jpg,https://image.tmdb.org/t/p/w780/pP7cxJGV7Ypou4kydrJ2Rsfcuvy.jpg,1984,6,low,average,"['Romance', 'Comedy', 'Family']","Romance, Comedy, Family"
10803,en,Logan's Run,"In the 23rd century, inhabitants of a domed city freely experience all of life's pleasures — but no one is allowed to live past 30. Citizens can try for a chance at being ""renewed"" in a civic ceremony on their 30th birthday. Escape is the only other option.",9.486499786376953,1976-06-23,Logan's Run,6.599999904632568,1004,https://image.tmdb.org/t/p/w342/v3ILN8ROPcrNRJ8S7GH24JyihH8.jpg,https://image.tmdb.org/t/p/w780/yJXAo8N60RaVC6pEuXUQ6wFBCCA.jpg,1976,6,very high,average,"['Action', 'Science Fiction']","Action, Science Fiction"
396810,en,The Last Word,"A retired businesswoman – who tries to control everything around her – decides to write her own obituary. A young journalist takes up the task of finding out the truth, and the result is a life-altering friendship.",1.3528000116348267,2017-03-03,The Last Word,6.590000152587891,361,https://image.tmdb.org/t/p/w342/zvwBd0nsW5OqTs4ndEJLQY62leF.jpg,https://image.tmdb.org/t/p/w780/sEqSMNIkxizIHW8kWKoikVYWeXF.jpg,2017,3,low,average,"['Comedy', 'Drama']","Comedy, Drama"
20714,ru,12,"A loose remake of “12 Angry Men”, “12” is set in contemporary Moscow where 12 very different men must unanimously decide the fate of a young Chechen accused of murdering his step-father, a Russian army officer. Consigned to a makeshift jury room in a school gymnasium, one by one each man takes center stage to confront, connect, and confess while the accused awaits a verdict and revisits his heartbreaking journey through war in flashbacks.",2.42930006980896,2007-06-06,12,6.590000152587891,404,https://image.tmdb.org/t/p/w342/7bl0aH8u7oBcd4QK9Fml01IN8KU.jpg,https://image.tmdb.org/t/p/w780/fiRs0tMsgYoOg8EVOvzjTFghfTN.jpg,2007,6,medium,average,"['Crime', 'Drama', 'Mystery']","Crime, Drama, Mystery"
20539,en,The Crucible,A Salem resident attempts to frame her ex-lover's wife for being a witch in the middle of the 1692 witchcraft trials.,6.135200023651123,1996-11-27,The Crucible,6.599999904632568,534,https://image.tmdb.org/t/p/w342/zv69Rev43me5gQ68x7fk1mQzhHn.jpg,https://image.tmdb.org/t/p/w780/iGjePiIOMhy8FZyVZaXkbw5lc2d.jpg,1996,11,very high,average,"['Drama', 'History']","Drama, History"
15393,en,Play Misty for Me,"A brief fling between a male disc jockey and an obsessed female fan takes a frightening, and perhaps even deadly turn when another woman enters the picture.",0.9527000188827515,1971-10-01,Play Misty for Me,6.599999904632568,536,https://image.tmdb.org/t/p/w342/m1rdcRWJ9QAgS5lFkrZN9B6kaKf.jpg,https://image.tmdb.org/t/p/w780/1hVYX8rmxkMpifYsTERkUyrz3ay.jpg,1971,10,low,average,"['Drama', 'Thriller']","Drama, Thriller"
11676,en,Nothing to Lose,"Advertising executive Nick Beame learns that his wife is sleeping with his employer. In a state of despair, he encounters a bumbling thief whose attempted carjacking goes awry when Nick takes him on an involuntary joyride. Soon the betrayed businessman and the incompetent crook strike up a partnership and develop a robbery-revenge scheme. But it turns out that some other criminals in the area don't appreciate the competition.",2.77020001411438,1997-07-18,Nothing to Lose,6.590000152587891,656,https://image.tmdb.org/t/p/w342/5al8I28ufKJDxGWDcNGw6xCkZHH.jpg,https://image.tmdb.org/t/p/w780/y7fsDAazaQudZHMrTTegPjWdFT.jpg,1997,7,medium,average,"['Comedy', 'Crime', 'Action', 'Adventure']","Comedy, Crime, Action, Adventure"
774825,en,The Ice Age Adventures of Buck Wild,The fearless one-eyed weasel Buck teams up with mischievous possum brothers Crash & Eddie as they head off on a new adventure into Buck's home: The Dinosaur World.,6.504700183868408,2022-01-28,The Ice Age Adventures of Buck Wild,6.589000225067139,1778,https://image.tmdb.org/t/p/w342/zzXFM4FKDG7l1ufrAkwQYv2xvnh.jpg,https://image.tmdb.org/t/p/w780/qw02SUqrrdTjAOPCFJBPyKaVf4z.jpg,2022,1,very high,average,"['Animation', 'Comedy', 'Family', 'Adventure']","Animation, Comedy, Family, Adventure"
536176,en,Brexit: The Uncivil War,Political strategist Dominic Cummings leads a popular but controversial campaign to convince British voters to leave the European Union from 2015 up until the present day.,1.4855999946594238,2019-01-19,Brexit: The Uncivil War,6.589000225067139,337,https://image.tmdb.org/t/p/w342/AcEPeTBU6UoCi8PgSjRxAi8pEy1.jpg,https://image.tmdb.org/t/p/w780/eVLiY6ThGcgTa19dmOa8MtPQSLH.jpg,2019,1,low,average,"['History', 'TV Movie', 'Drama']","History, TV Movie, Drama"
329996,en,Dumbo,"A young elephant, whose oversized ears enable him to fly, helps save a struggling circus, but when the circus plans a new venture, Dumbo and his friends discover dark secrets beneath its shiny veneer.",12.307499885559082,2019-03-27,Dumbo,6.589000225067139,4448,https://image.tmdb.org/t/p/w342/qgibOIN9RDHiPdimw7Gc7YcY960.jpg,https://image.tmdb.org/t/p/w780/5tFt6iuGnKapHl5tw0X0cKcnuVo.jpg,2019,3,very high,average,"['Family', 'Fantasy', 'Adventure']","Family, Fantasy, Adventure"
270303,en,It Follows,A young woman is followed by an unknown supernatural force after a sexual encounter.,6.941199779510498,2015-02-04,It Follows,6.589000225067139,6682,https://image.tmdb.org/t/p/w342/iwnQ1JH1wdWrGYkgWySptJ5284A.jpg,https://image.tmdb.org/t/p/w780/ikaRI4yMxKOje5SmOlAhOBUnicL.jpg,2015,2,very high,average,"['Horror', 'Mystery']","Horror, Mystery"
246860,en,Clouds of Sils Maria,A veteran actress comes face-to-face with an uncomfortable reflection of herself when she agrees to take part in a revival of the play that launched her career 20 years earlier.,6.521500110626221,2014-08-20,Clouds of Sils Maria,6.589000225067139,783,https://image.tmdb.org/t/p/w342/dtCZ31RlokpkAaKMr9jFCJjBngi.jpg,https://image.tmdb.org/t/p/w780/yb0hXYnuXp91iFeZGmpWqzfIYsd.jpg,2014,8,very high,average,['Drama'],Drama
20156,en,Exotica,"In the upscale Toronto strip club Exotica, dancer Christina is visited nightly by the obsessive Francis, a depressed tax auditor. Her ex-boyfriend, the club's MC, Eric, still jealously pines for her even as he introduces her onstage, but Eric is having his own relationship problems with the club's female owner. Thomas, a mysterious pet-shop owner, is about to become unexpectedly involved in their lives.",2.126499891281128,1994-09-29,Exotica,6.589000225067139,371,https://image.tmdb.org/t/p/w342/pWcJdcIHjL3P6NaEJKeV6ONfAMV.jpg,https://image.tmdb.org/t/p/w780/sdgWn2YmR2h0HWFUGXmvbCerQCR.jpg,1994,9,low,average,['Drama'],Drama
9595,en,Hot Shots!,"The gang that created Airplane! and The Naked Gun sets its sights on Top Gun in this spoof. Topper Harley is a talented but unstable fighter pilot with an axe to grind: clearing the family name. His mission is to avenge his father and save a mission sabotaged by greedy weapons manufacturers. He also gets involved in a relationship with Ramada Thompson, a woman with an unusually talented stomach. Hot Shots! makes fun of a variety of other films, from Dances with Wolves to The Fabulous Baker Boys.",3.5253000259399414,1991-07-31,Hot Shots!,6.589000225067139,2318,https://image.tmdb.org/t/p/w342/koLIB5263emHxewmwgBBK26vjeS.jpg,https://image.tmdb.org/t/p/w780/kTKWxTiLraTxgoszCzJ8gyuPjyw.jpg,1991,7,high,average,"['Action', 'Comedy', 'War']","Action, Comedy, War"
4105,en,Black Rain,"Two New York cops get involved in a gang war between members of the Yakuza, the Japanese Mafia. They arrest one of their killers and are ordered to escort him back to Japan. However, in Japan he manages to escape, and as they try to track him down, they get deeper and deeper into the Japanese Mafia scene and they have to learn that they can only win by playing the game—the Japanese way.",5.401400089263916,1989-09-22,Black Rain,6.589000225067139,1169,https://image.tmdb.org/t/p/w342/funhGWt9ee3Uwb6Ar8SGCCvbJdV.jpg,https://image.tmdb.org/t/p/w780/4xAxAvrcnelGOBA5mQsW0aEHpqW.jpg,1989,9,high,average,"['Drama', 'Action', 'Thriller']","Drama, Action, Thriller"
883083,mk,You Won't Be Alone,"In an isolated mountain village in 19th century Macedonia, a young feral witch accidentally kills a peasant. She assumes the peasant's shape to see what life is like in her skin, igniting a deep seated curiosity to experience life inside the bodies of others.",3.101099967956543,2022-04-01,You Won't Be Alone,6.599999904632568,336,https://image.tmdb.org/t/p/w342/qVRADANU3JpMyapKjV3eM41VlDG.jpg,https://image.tmdb.org/t/p/w780/qEYcteWFxQjfyjMrZCWcaLfHSe1.jpg,2022,4,medium,average,"['Horror', 'Drama']","Horror, Drama"
448119,en,Dolittle,"After losing his wife seven years earlier, the eccentric Dr. John Dolittle, famed doctor and veterinarian of Queen Victoria’s England, hermits himself away behind the high walls of Dolittle Manor with only his menagerie of exotic animals for company. But when the young queen falls gravely ill, a reluctant Dolittle is forced to set sail on an epic adventure to a mythical island in search of a cure, regaining his wit and courage as he crosses old adversaries and discovers wondrous creatures.",5.881800174713135,2020-01-02,Dolittle,6.5879998207092285,3763,https://image.tmdb.org/t/p/w342/uoplwswBDy7gsOyrbGuKyPFoPCs.jpg,https://image.tmdb.org/t/p/w780/xcUf6yIheo78btFqihlRLftdR3M.jpg,2020,1,very high,average,"['Family', 'Comedy', 'Fantasy', 'Adventure']","Family, Comedy, Fantasy, Adventure"
50456,en,Hanna,"Raised by her father, an ex-CIA agent, in the wilds of Finland, Hanna's upbringing has been geared to making her the perfect assassin. Sent into the world by her father on a mission, Hanna journeys across Europe, eluding agents dispatched after her by a ruthless intelligence operative. As she nears her ultimate target, Hanna faces startling revelations about her existence.",4.782599925994873,2011-04-07,Hanna,6.5879998207092285,3525,https://image.tmdb.org/t/p/w342/gRvxRMtejJa9jjfDDUibUIfIJbP.jpg,https://image.tmdb.org/t/p/w780/qq39KWLKBBJmOtj54grO58XyoXG.jpg,2011,4,high,average,"['Action', 'Thriller', 'Adventure']","Action, Thriller, Adventure"
11515,en,Goya's Ghosts,"Painter Francisco Goya becomes involved with the Spanish Inquisition after his muse, Inés, is arrested by the church for heresy. Her family turns to him, hoping that his connection with fanatical Inquisitor Lorenzo, whom he is painting, can secure her release.",2.6666998863220215,2006-11-08,Goya's Ghosts,6.599999904632568,512,https://image.tmdb.org/t/p/w342/tyZhS8kA07oU5fO3ruamJkgAC0M.jpg,https://image.tmdb.org/t/p/w780/qDqp7ud3bGQQ72pOFsPKLNypkKp.jpg,2006,11,medium,average,"['Drama', 'History']","Drama, History"
11012,en,Damage,The life of a respected British politician at the height of his career crumbles when he becomes obsessed with his son's lover.,13.71660041809082,1992-12-02,Damage,6.5879998207092285,639,https://image.tmdb.org/t/p/w342/alf3JOPP7EYP0iO24gwe5YfRnqo.jpg,https://image.tmdb.org/t/p/w780/krhj4Fhb0G3QCmyBtEADxgFFmRX.jpg,1992,12,very high,average,"['Drama', 'Romance']","Drama, Romance"
4958,en,The Legend of Bagger Vance,"World War I has left golfer Rannulph Junuh a poker-playing alcoholic, his perfect swing gone. Now, however, he needs to get it back to play in a tournament to save the financially ravaged golf course of a long-ago sweetheart. Help arrives in the form of mysterious caddy Bagger Vance.",1.7802000045776367,2000-11-02,The Legend of Bagger Vance,6.5879998207092285,957,https://image.tmdb.org/t/p/w342/fsvWRwcE8bD7WHo7BeF8HqWLbIh.jpg,https://image.tmdb.org/t/p/w780/bwS2YrIMJp7yAb8RhuLkNVMLeyY.jpg,2000,11,low,average,"['Drama', 'Romance', 'Fantasy']","Drama, Romance, Fantasy"
123,en,The Lord of the Rings,The Fellowship of the Ring embark on a journey to destroy the One Ring and end Sauron's reign over Middle-earth.,5.001800060272217,1978-11-15,The Lord of the Rings,6.599999904632568,1000,https://image.tmdb.org/t/p/w342/liW0mjvTyLs7UCumaHhx3PpU4VT.jpg,https://image.tmdb.org/t/p/w780/TXSxV23MWYkezZ3219gtgcSX6n.jpg,1978,11,high,average,"['Adventure', 'Animation', 'Fantasy']","Adventure, Animation, Fantasy"
438674,en,Dragged Across Concrete,"Two policemen, one an old-timer, the other his volatile younger partner, find themselves suspended when a video of their strong-arm tactics becomes the media's cause du jour. Low on cash and with no other options, these two embittered soldiers descend into the criminal underworld to gain their just due, but instead find far more than they wanted awaiting them in the shadows.",1.95169997215271,2019-02-21,Dragged Across Concrete,6.586999893188477,1057,https://image.tmdb.org/t/p/w342/dQ9EkVyPYJNVCfP5jWXRe4faUFA.jpg,https://image.tmdb.org/t/p/w780/sZUbg9K8zGiUmeVYSlUNelVcuzM.jpg,2019,2,low,average,"['Crime', 'Action', 'Thriller']","Crime, Action, Thriller"
